fold,clock,strategy,weight_bucket,rows,weight_sum,numerator,denominator,weighted_zero_mean_r2
rw_05,row_activity,clock_shrink,q90_q99,59048,295498.24617385864,115815.40795485936,116232.23917578618,0.003586192814339695
rw_05,row_activity,clock_shrink,q99_q100,6776,43867.64152145386,27361.272251285343,27572.06108067262,0.007645015320781989
rw_05,row_activity,clock_weight_shrink,q00_q50,1676576,2706581.345477581,1520982.8609697,1527540.3297738573,0.004292828592701192
rw_05,row_activity,clock_weight_shrink,q50_q90,493680,1556892.9470157623,813418.9861294393,815442.750424237,0.002481798132051294
rw_05,row_activity,clock_weight_shrink,q90_q99,59048,295498.24617385864,115909.25399350641,116232.23917578618,0.0027787917067595425
rw_05,row_activity,clock_weight_shrink,q99_q100,6776,43867.64152145386,27410.748685672763,27572.06108067262,0.005850574410374287
rw_05,row_activity,clock_predabs_shrink,q00_q50,1676576,2706581.345477581,1520612.5591673197,1527540.3297738573,0.00453524563083918
rw_05,row_activity,clock_predabs_shrink,q50_q90,493680,1556892.9470157623,813397.5287166162,815442.750424237,0.002508111950908609
rw_05,row_activity,clock_predabs_shrink,q90_q99,59048,295498.24617385864,115820.17040300582,116232.23917578618,0.0035452192584637388
rw_05,row_activity,clock_predabs_shrink,q99_q100,6776,43867.64152145386,27356.33804333919,27572.06108067262,0.007823972125342804
rw_05,row_activity,clock_simplex,q00_q50,1676576,2706581.345477581,1519809.3843468572,1527540.3297738573,0.005061041778284592
rw_05,row_activity,clock_simplex,q50_q90,493680,1556892.9470157623,813510.1482769729,815442.750424237,0.0023700034689849714
rw_05,row_activity,clock_simplex,q90_q99,59048,295498.24617385864,115746.08804255424,116232.23917578618,0.004182584252693355
rw_05,row_activity,clock_simplex,q99_q100,6776,43867.64152145386,27386.312412035844,27572.06108067262,0.006736843796091185
rw_05,batch_missing,clock_shrink,q00_q50,1676576,2706581.345477581,1520383.2456162854,1527540.3297738573,0.004685365104979855
rw_05,batch_missing,clock_shrink,q50_q90,493680,1556892.9470157623,813361.2161137596,815442.750424237,0.0025526431001986483
