feature,transform,alpha,train_r2,valid_r2,train_corr,valid_corr,train_tail_low_mean,train_tail_high_mean,train_tail_spread,valid_tail_low_mean,valid_tail_high_mean,valid_tail_spread,train_binned_mi,valid_binned_mi
feature_49,top05_indicator,0.036817734288491145,0.00008427813629063863,0.00020918091170185615,0.01000460540378511,0.017055993695290674,-0.004274140931431273,0.03681773428849114,0.041091875219922414,-0.0051050879318689886,-0.0023285846740428912,0.0027765032578260973,0.0,0.0
feature_19,rank,-0.040665241630180066,0.00018211245877786109,0.0002007837798227996,-0.013505819229322617,-0.014464164304542304,0.0014103181041429695,-0.04356231728595272,-0.044972635390095696,0.009910717212931915,-0.05860109781838347,-0.06851181503131538,0.003588713186071173,0.0047446672858381285
feature_56,rank,-0.06841188864739635,0.0005153956867171017,0.00018857644580128063,-0.02283303157056202,-0.016010653489097467,0.06034857590961283,-0.04125099498208732,-0.10159957089170016,0.024765266138672415,-0.017320957090836635,-0.04208622322950905,0.008916230310916618,0.007845358977647815
feature_66,sign,-0.008659519038513717,0.00010008823652984944,0.0001837708040919317,-0.0100650821319229,-0.014247319722807763,0.006167520614264737,-0.011260471750315082,-0.01742799236457982,0.008238570696650061,-0.014929259236934764,-0.023167829933584825,0.002336647316682954,0.0028928580353311823
feature_66,signed_tail05,-0.03090366794779509,0.00012635457362508706,0.00017447064028996984,-0.01123100215242665,-0.013455487863007005,0.024444123812951676,-0.037216388003766206,-0.06166051181671788,0.003705297729821444,-0.002783379830190093,-0.006488677560011537,0.0007424568791447035,0.0005564440276834728
feature_48,positive_indicator,-0.012226214376465601,0.0000892325762708035,0.0001729380347179621,-0.010253035106724626,-0.016110052470419734,0.0056227961507976185,-0.012226214376465601,-0.017849010527263218,0.010666063625156517,-0.015429900844446228,-0.026095964469602745,0.00021894000930395413,0.0002492786320402035
feature_60,abs_z,0.005958631570500567,0.000044433571630975166,0.0001682509437919144,0.010227556834574493,0.023360637668831178,-0.007827596841827069,0.056793240330834584,0.06462083717266165,0.0001023300067259565,0.049227451529950464,0.049125121523224506,0.02743075634810111,0.025575961980864165
feature_07,bottom05_indicator,0.07904238901467758,0.0003927802528372881,0.00016162646378015122,0.02090886641373104,0.01644800836026685,-0.006383748400605067,0.0790423890146776,0.08542613741528267,-0.005662660749259407,0.05089899006634481,0.056561650815604214,0.0,0.0
feature_56,positive_indicator,-0.017337006499679956,0.00019096735999113434,0.00016100956045128623,-0.016491823657079678,-0.014954691932733933,0.011245467218659998,-0.017337006499679956,-0.028582473718339954,0.009155920275316696,-0.015102622861553014,-0.02425854313686971,0.0007782771712911338,0.0007528401671236763
feature_05,bottom05_indicator,0.048879326276159804,0.0001483313985676249,0.00015100924342104083,0.013074941562704922,0.013519597095356462,-0.00485969248896185,0.048879326276159804,0.05373901876512165,-0.005018706524687272,0.042241257240327124,0.047259963765014394,0.0,0.0
feature_68,rank,0.03729379240124221,0.00015343371704135134,0.00014970834700578362,0.012375528667193672,0.012978739023245273,-0.026928094614217492,0.05602610878720138,0.08295420340141887,-0.020645561361609777,0.0048740034005740895,0.025519564762183866,0.017300599500234572,0.023556075528849495
feature_66,positive_indicator,-0.011260471750315082,0.00008281078840999267,0.00014561547088520754,-0.0100650821319229,-0.014247319722807763,0.006167520614264737,-0.011260471750315082,-0.01742799236457982,0.008238570696650061,-0.014929259236934764,-0.023167829933584825,0.002336647316682954,0.0028928580353311823
feature_19,signed_tail05,-0.023261059963777846,0.000069260633733359,0.00014421935881459014,-0.008291826678415078,-0.012569874735988772,0.0014103181041429695,-0.04356231728595272,-0.044972635390095696,0.009899911538413509,-0.003109848251880461,-0.01300975979029397,0.0006169963121264574,0.0003982992272335993
feature_56,z,-0.021149147570004048,0.0005865618014923024,0.00013125057753393676,-0.024345918900264576,-0.015259762424438042,0.06034857590961283,-0.04125099498208732,-0.10159957089170016,0.024517441225673765,-0.017320957090836635,-0.0418383983165104,0.008916230310916618,0.007842667680149679
feature_70,z,-0.009336066487622323,0.00010448297966281217,0.0001199353980773088,-0.010339521314480266,-0.011745548224202025,0.023473989834564238,-0.03416829270589204,-0.05764228254045628,0.01287316411057656,-0.034315588523181575,-0.04718875263375814,0.012753800573078398,0.013042272919794397
feature_33,sign,-0.012224094341101149,0.00019944763025891987,0.00011841714246918489,-0.014177158733854245,-0.011605267636749447,0.009679644990763963,-0.014867367886869707,-0.02454701287763367,0.006670995727099662,-0.01214546749559584,-0.018816463222695503,0.0002243123875676498,0.0007031665866661261
feature_15,z,0.00440348453750909,0.00001888375399550224,0.00011653706540615261,0.004081404947632628,0.02852692426880645,-0.01971584870144396,0.004958950612278665,0.024674799313722625,-0.012978838558533382,0.04541301986361474,0.05839185842214813,0.00624646899755783,0.00605983567268784
feature_45,sign,-0.015213535406253647,0.0003089269479165102,0.00011551668693332573,-0.0176729562147228,-0.012416478668218319,0.012453929265663079,-0.018156079522650588,-0.030610008788313665,0.007913032794711717,-0.012203056847736711,-0.020116089642448428,0.00038915588623827414,0.0008967987746197523
feature_70,rank,-0.02753958793325017,0.00008260389322878314,0.00011389374204684444,-0.00921956551795806,-0.010846110431327728,0.023473989834564238,-0.03416829270589204,-0.05764228254045628,0.01287316411057656,-0.0343771778206077,-0.04725034193118426,0.012753800573078398,0.013041217822820764
